Country Name,Country Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
Jordan,JOR,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,72041,72880,73691,74632,75881,77562,80413,83807,87663,91884,96331,101307,106457,111332,115403,118251,119827,120263,119673,118213
Jordan,JOR,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,66864,67788,68595,69479,70639,72213,75000,78424,82362,86692,91243,96259,101503,106534,110874,114147,115974,116563,116072,114671
Jordan,JOR,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,70443,71346,72201,73161,74378,75959,78642,81895,85635,89791,94240,99188,104407,109457,113852,117202,119254,120178,120080,119077
Jordan,JOR,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,65309,66312,67178,68096,69264,70784,73386,76661,80485,84738,89288,94245,99523,104691,109275,112943,115270,116351,116335,115384
Jordan,JOR,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,68889,69856,70755,71735,72947,74465,76970,80071,83686,87743,92150,97012,102240,107404,112025,115759,118251,119627,119986,119440
Jordan,JOR,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,63808,64852,65815,66768,67945,69445,71890,74960,78656,82817,87315,92209,97407,102650,107417,111376,114112,115722,116156,115633
Jordan,JOR,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,67399,68394,69371,70373,71580,73068,75418,78323,81802,85751,90076,94850,99974,105191,109977,113989,116836,118674,119457,119337
Jordan,JOR,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,62378,63405,64446,65512,66699,68182,70519,73390,76860,80916,85346,90201,95287,100435,105325,109515,112535,114616,115604,115486
Jordan,JOR,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,65989,66959,67997,69090,70295,71755,73991,76706,79972,83801,88036,92748,97736,102836,107726,111956,115053,117295,118561,118834
Jordan,JOR,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,60954,62003,63052,64230,65543,67012,69243,71978,75209,79019,83367,88224,93240,98234,103020,107384,110631,113038,114556,115014
Jordan,JOR,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,64592,65580,66614,67799,69108,70542,72664,75243,78285,81882,86015,90704,95602,100525,105293,109680,112984,115510,117224,117996
Kazakhstan,KAZ,Age dependency ratio (% of working-age population),SP.POP.DPND,52.3557229058418,51.1656677525159,50.2290852594299,49.3770586411203,48.4554066231568,47.4372616571772,46.7685872460063,46.0045286867431,45.2725347601196,44.772314597976,44.6464614954871,45.3962326350119,46.335649953595,47.4809534086912,48.8097226028671,50.2788108388345,52.0355994946631,53.9685769773915,55.8904705723402,57.563672083176
Kazakhstan,KAZ,"Age dependency ratio, old",SP.POP.DPND.OL,10.4209981843581,10.6829638668482,11.0527204967738,11.377821105433,11.4895185710849,11.3388352332623,11.1707558962624,10.8489995834151,10.4621713062924,10.1146172635506,9.85177565071035,9.90624836171074,9.9635121415593,10.0052402312281,10.0536491178297,10.1570684933901,10.5184744811846,10.9884635660651,11.5231864111165,12.0573175130207
Kazakhstan,KAZ,"Age dependency ratio, young",SP.POP.DPND.YG,41.9347247214837,40.4827038856677,39.1763647626561,37.9992375356873,36.9658880520719,36.098426423915,35.5978313497439,35.155529103328,34.8103634538272,34.6576973344253,34.7946858447767,35.4899842733012,36.3721378120357,37.4757131774631,38.7560734850373,40.1217423454445,41.5171250134784,42.9801134113264,44.3672841612237,45.5063545701553
Kazakhstan,KAZ,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,98790,103094,109828,118350,127772,137347,146567,155478,163845,171484,178202,183336,187425,190145,191240,190676,188812,185405,180999,176295
Kazakhstan,KAZ,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,103729,107875,115083,124538,135057,145652,155654,165291,174264,182324,189235,194377,198235,200616,201481,200959,199549,196872,193243,189037
Kazakhstan,KAZ,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,102142,100005,105997,111490,118293,125700,134961,141095,149083,157167,165217,177572,179881,186178,190796,193303,191801,192493,189467,185581
Kazakhstan,KAZ,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,108036,104744,111626,117367,124597,132545,142987,149145,157832,166548,175082,188581,190391,196838,201600,204327,202319,204339,201715,198045
Kazakhstan,KAZ,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,106626,102848,101561,107486,111849,117141,124322,132530,136758,144755,153433,165379,177190,180461,187709,192668,193593,192799,194533,191823
Kazakhstan,KAZ,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,113161,108359,106194,113141,117463,122948,131096,140291,144234,152978,162323,175327,188171,191085,198749,204063,204663,203532,206678,204010
Kazakhstan,KAZ,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,111991,106916,103908,103362,108115,111377,116426,122899,130124,134191,142886,153955,165772,176846,182403,189230,192441,193755,193726,195291
Kazakhstan,KAZ,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,118899,112975,109136,107968,113287,116512,122305,129618,137621,141524,150971,162970,175799,187776,193394,200677,203764,204849,204670,207198
Kazakhstan,KAZ,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,117989,111951,107575,105217,105237,108116,111047,115669,121500,127822,133609,143420,154692,166202,176389,183452,188751,192086,193845,194635
Kazakhstan,KAZ,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,125040,118358,113266,110246,109863,112887,116338,121635,128163,135038,141041,151623,163829,176286,187243,194676,200066,203316,204959,205801
Kazakhstan,KAZ,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,124373,117699,112300,108494,106600,107066,107960,110678,114934,120198,125638,133895,144155,155463,166525,175795,182929,188145,191661,193918
Kazakhstan,KAZ,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,131380,124274,118320,113901,111477,111722,112917,116137,120985,126789,132546,141399,152472,164702,176644,186571,194011,199308,202792,205064
Kazakhstan,KAZ,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,130894,123900,117817,112919,109486,107933,106841,107764,110328,114290,119008,125398,134367,144922,156136,166719,175438,182283,187470,191218
Kazakhstan,KAZ,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,137711,130519,124037,118642,114659,112668,111668,112920,115955,120412,125502,132289,141942,153335,165455,176871,186110,193203,198477,202263
Kazakhstan,KAZ,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,137304,130297,123858,118219,113614,110427,107371,106578,107588,110066,113753,117949,125332,134869,145597,156687,166743,174965,181570,186779
Kazakhstan,KAZ,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,143826,136890,130215,124177,119090,115374,112220,111589,112943,115847,119921,124284,132204,142496,154085,166085,176874,185512,192324,197641
Kazakhstan,KAZ,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,143353,136644,130154,124114,118700,114254,109793,106770,106334,107497,109908,112170,117055,125294,135286,146159,156968,166656,174428,180841
Kazakhstan,KAZ,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,149518,143000,136651,130306,124448,119491,114775,111747,111529,113037,115819,118107,123227,132129,142946,154721,166405,176747,184845,191440
Kazakhstan,KAZ,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,148794,142689,136461,130324,124453,119122,114071,109121,106188,106175,107508,108382,110745,116185,125175,135597,146407,157145,166508,173874
Kazakhstan,KAZ,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,154580,148555,142782,136829,130535,124669,119248,114150,111294,111539,113209,114118,116447,122178,131957,143290,155011,166604,176554,184174
Kazakhstan,KAZ,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,154009,148170,142524,136607,130580,124728,119694,113847,108468,105691,106116,106404,107008,109341,115240,124960,135635,146557,157264,166345
Kazakhstan,KAZ,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,159308,153411,148224,142999,137151,130711,125073,118977,113545,110910,111626,112062,112565,114793,121040,131688,143339,155188,166741,176358
Kenya,KEN,Age dependency ratio (% of working-age population),SP.POP.DPND,90.5554089036542,89.9158540591562,88.8084323598853,87.5108053661772,86.3807030832317,85.5557940133779,84.9058304196616,84.5312518474135,84.2591822976259,83.8123014386075,83.0619902912939,82.3154865815793,81.2304601673502,79.9162359819042,78.5271815007842,77.1299853344741,75.679922398345,74.2345984445699,72.7752887244185,71.2833260089209
Kenya,KEN,"Age dependency ratio, old",SP.POP.DPND.OL,4.33268734959238,4.27136247831772,4.19223746994744,4.09694714847826,3.98583883544929,3.86119788983066,3.79774407128305,3.72466206874457,3.65102575948488,3.58683878893403,3.53739067034759,3.55749950682474,3.5853488119651,3.62148314184315,3.66667455448753,3.7215718782983,3.82340867217978,3.93091492025774,4.04153504626688,4.15161100531284
Kenya,KEN,"Age dependency ratio, young",SP.POP.DPND.YG,86.2227215540618,85.6444915808385,84.6161948899379,83.413858217699,82.3948642477824,81.6945961235472,81.1080863483785,80.8065897786689,80.608156538141,80.2254626496735,79.5245996209463,78.7579870747546,77.6451113553851,76.294752840061,74.8605069462967,73.4084134561758,71.8565137261652,70.3036835243121,68.7337536781516,67.131715003608
Kenya,KEN,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,615869,626380,629793,629405,630182,635862,648175,665110,683710,699792,710295,712396,709767,703977,697463,692299,688743,686373,686479,690495
Kenya,KEN,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,629319,639840,643240,642901,643898,650036,662868,680611,699991,716429,726612,727169,722364,714331,706284,700838,698769,699076,702366,709094
Kenya,KEN,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,575871,605884,599259,608222,617419,628245,635253,656075,670689,683661,693664,705656,700850,701234,700274,698747,693068,694171,692489,693338
Kenya,KEN,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,587339,617905,610944,620129,629706,641103,648709,670246,685606,699019,708980,721021,713758,712644,710583,708684,701943,706273,706332,708769
Kenya,KEN,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,542763,570374,597140,587882,603068,617601,626264,634318,656632,667660,677649,690666,701802,696457,699969,701559,698051,693697,696573,695459
Kenya,KEN,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,552465,580580,607918,598274,613951,629134,638445,647099,670190,681742,691928,705213,716356,708558,711349,712542,707974,702766,708885,708490
Kenya,KEN,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,515828,540243,566038,589045,587453,604411,614886,623963,633281,651785,662157,675763,688435,698387,696823,701056,700015,697214,694261,696778
Kenya,KEN,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,523966,548811,575150,598715,596967,614624,625784,635509,645417,664597,675369,689419,702349,712210,708893,712759,710776,706979,703445,708084
Kenya,KEN,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,494349,515014,538816,562321,580855,589160,601484,611856,621563,632586,647098,660938,674626,686635,694972,697560,699173,698329,696311,694815
Kenya,KEN,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,501112,522115,546407,570465,589487,598065,611102,622160,632504,644130,659220,673639,687791,699995,708049,709682,710563,708724,705840,704128
Kenya,KEN,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,477610,494210,515238,537981,558520,572329,586429,598250,608730,619499,632380,646182,660450,673913,684837,691394,695740,697148,696577,695398
Kenya,KEN,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,483174,500009,521450,544713,565766,579952,594778,607313,618470,629887,643394,657876,672769,686664,697629,703659,707550,708081,706526,704704
Kenya,KEN,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,464894,477126,495067,516030,537072,554401,570206,583397,594921,605934,617913,631408,645981,660378,673202,682878,690042,693779,695058,694816
Kenya,KEN,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,469423,481772,500039,521464,543012,560779,577310,591231,603460,615159,627806,642049,657371,672389,685525,695039,702090,705133,705454,704333
Kenya,KEN,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,455484,463052,477602,496468,516753,535859,553304,567791,580275,591916,603605,616530,631135,646186,660308,672335,682402,688549,691753,692959
Kenya,KEN,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,459128,466684,481462,500721,521473,541038,559195,574415,587622,599977,612372,626080,641524,657345,671998,684168,694534,700238,702572,702831
Kenya,KEN,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,448662,452671,462147,478605,497805,517186,535492,551923,565287,577467,589366,601930,615828,631258,646394,660085,672479,681788,686992,689716
Kenya,KEN,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,451559,455442,465007,481780,501400,521225,540213,557367,571459,584372,597005,610373,625153,641465,657309,671394,684412,693751,698242,700015
Kenya,KEN,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,443712,445969,450776,461749,479545,498864,516900,534851,550454,563089,575103,587759,600922,615514,631384,646452,660261,672486,681110,685425
Kenya,KEN,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,445988,448036,452796,463935,482094,501832,520502,539151,555478,568853,581621,595089,609153,624681,641397,657065,671663,684381,692825,696250
Kenya,KEN,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,440723,441776,444180,449376,461287,480216,498255,516350,534123,549283,561325,573771,586803,600291,615203,631364,646298,660303,672431,680422
Kenya,KEN,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,442480,443272,445534,450738,462857,482170,500800,519551,538030,553928,566732,579989,593933,608377,624200,641125,656915,671663,684210,691902
Kiribati,KIR,Age dependency ratio (% of working-age population),SP.POP.DPND,76.2914377624131,75.3774182345611,73.4444532739987,71.0470579174368,69.0685248841728,67.955248317264,66.0208355330306,65.7912816461131,66.3203098686426,66.4550177290344,65.7492994943476,65.9346579205882,65.0605961857766,63.7276921209178,62.8448083364347,62.7518009360466,62.8823299509286,63.8553179273719,65.2690595754394,66.4463535106217
Kiribati,KIR,"Age dependency ratio, old",SP.POP.DPND.OL,5.8112088233451,5.92224877939164,5.99769548633185,6.01702094886014,5.99686145568674,5.94506094233218,5.92334494773519,5.9255951358593,5.92960592792186,5.92891894120557,5.91162356275564,5.86082327217416,5.81288890957901,5.77273279106471,5.77000372162263,5.77913408353996,6.01739936018992,6.26668580450696,6.53246975576352,6.79479740153134
Kiribati,KIR,"Age dependency ratio, young",SP.POP.DPND.YG,70.4802289390679,69.4551694551695,67.4467577876669,65.0300369685767,63.071663428486,62.0101873749318,60.0974905852955,59.8656865102539,60.3907039407208,60.5260987878288,59.837675931592,60.073834648414,59.2477072761976,57.9549593298531,57.0748046148121,56.9726668525066,56.8649305907387,57.5886321228649,58.7365898196759,59.6515561090904
Kiribati,KIR,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,1245,1147,1009,868,781,786,918,1142,1398,1611,1728,1715,1612,1460,1322,1247,1260,1332,1437,1535
Kiribati,KIR,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,1229,1153,1048,944,886,903,1025,1218,1439,1626,1739,1756,1703,1607,1512,1452,1441,1463,1505,1550
Kiribati,KIR,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,1206,1244,1077,1002,956,959,848,1161,1302,1424,1501,1663,1484,1432,1382,1355,1276,1401,1446,1489
Kiribati,KIR,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,1222,1237,1117,1061,1029,1039,958,1221,1346,1458,1535,1687,1572,1554,1532,1518,1467,1528,1540,1554
Kiribati,KIR,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,1173,1213,1249,1102,1087,1089,983,904,1228,1281,1327,1474,1606,1399,1414,1423,1361,1301,1447,1452
Kiribati,KIR,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,1215,1232,1249,1148,1138,1142,1064,1007,1275,1329,1379,1514,1640,1502,1532,1551,1518,1480,1559,1554
Kiribati,KIR,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,1146,1184,1227,1257,1178,1180,1088,1000,955,1177,1199,1325,1455,1553,1422,1456,1415,1362,1323,1423
Kiribati,KIR,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,1209,1224,1246,1263,1214,1215,1147,1081,1051,1236,1264,1377,1497,1595,1514,1556,1542,1515,1492,1549
Kiribati,KIR,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,1123,1156,1200,1243,1262,1236,1166,1079,1011,1007,1112,1210,1329,1439,1498,1460,1442,1402,1361,1347
Kiribati,KIR,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,1202,1214,1238,1263,1276,1261,1209,1143,1094,1095,1187,1272,1379,1483,1550,1539,1543,1531,1512,1506
Kiribati,KIR,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,1105,1129,1171,1219,1257,1264,1218,1142,1064,1024,1060,1127,1227,1336,1421,1439,1445,1422,1387,1362
Kiribati,KIR,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,1195,1202,1225,1254,1278,1285,1252,1194,1136,1106,1140,1196,1283,1383,1468,1502,1525,1528,1518,1511
Kiribati,KIR,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,1089,1103,1141,1189,1236,1266,1249,1189,1113,1051,1038,1071,1148,1247,1342,1399,1429,1424,1400,1373
Kiribati,KIR,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,1186,1188,1208,1237,1268,1290,1279,1234,1175,1128,1120,1143,1209,1297,1386,1450,1492,1509,1511,1507
Kiribati,KIR,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,1077,1076,1107,1154,1205,1249,1264,1224,1155,1084,1040,1035,1086,1172,1266,1344,1400,1414,1401,1379
Kiribati,KIR,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,1177,1170,1186,1215,1248,1279,1294,1264,1210,1156,1121,1110,1150,1223,1309,1388,1448,1480,1493,1496
Kiribati,KIR,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,1065,1057,1068,1113,1166,1216,1257,1252,1194,1121,1059,1026,1036,1105,1194,1281,1353,1396,1396,1380
Kiribati,KIR,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,1165,1155,1158,1186,1221,1255,1291,1290,1244,1187,1137,1100,1103,1159,1237,1319,1391,1444,1467,1477
Kiribati,KIR,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,1055,1049,1042,1062,1117,1174,1227,1255,1234,1164,1091,1045,1017,1041,1122,1213,1288,1356,1389,1380
Kiribati,KIR,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,1150,1145,1137,1148,1184,1223,1268,1295,1280,1224,1165,1116,1084,1098,1166,1249,1321,1392,1439,1455
Kiribati,KIR,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,1045,1047,1037,1030,1054,1117,1183,1229,1248,1217,1138,1083,1036,1011,1043,1135,1213,1290,1357,1384
Kiribati,KIR,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,1135,1139,1131,1122,1136,1180,1232,1273,1293,1271,1206,1148,1099,1068,1092,1172,1246,1321,1392,1435
"Korea, Dem. People’s Rep.",PRK,Age dependency ratio (% of working-age population),SP.POP.DPND,46.6986576051479,46.7440032062574,46.9621321216754,47.2439602892564,47.4009245005311,47.3416858424022,47.3413359742016,47.072764269809,46.6249645427201,46.1589884608527,45.7632424317383,45.4159619596412,45.2418565691241,45.0986118943549,44.7693174750682,44.1728209874518,43.6166742075452,42.7848359831924,41.9177146897046,41.3454953799213
"Korea, Dem. People’s Rep.",PRK,"Age dependency ratio, old",SP.POP.DPND.OL,8.64750857178905,9.07897870196053,9.54267511351422,10.0173803770796,10.4785898242833,10.9149137295308,11.3680593293717,11.7753521629457,12.1383229278066,12.4660365188943,12.7648519004925,13.1547616486694,13.5400487801478,13.861226453042,14.0303528649824,14.0137151717196,13.8859116621403,13.5813052035249,13.247338176826,13.0858916041159
"Korea, Dem. People’s Rep.",PRK,"Age dependency ratio, young",SP.POP.DPND.YG,38.0511490333589,37.6650245042969,37.4194570081612,37.2265799121768,36.9223346762478,36.4267721128714,35.9732766448299,35.2974121068633,34.4866416149135,33.6929519419584,32.9983905312458,32.2612003109718,31.7018077889763,31.2373854413129,30.7389646100858,30.1591058157322,29.7307625454049,29.2035307796674,28.6703765128786,28.2596037758054
"Korea, Dem. People’s Rep.",PRK,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,182997,181731,183621,186852,188747,187463,182178,173981,164787,157330,153540,154352,158654,164944,171010,175215,176989,176989,175683,173879
"Korea, Dem. People’s Rep.",PRK,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,193688,191664,192518,194632,195608,193791,188482,180651,172059,165209,161856,162876,167212,173418,179377,183519,185305,185349,184098,182332
"Korea, Dem. People’s Rep.",PRK,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,190174,184305,188663,188948,188401,186165,186022,176009,169721,164372,160985,154951,161136,163378,165931,168065,173473,170563,171228,171556
"Korea, Dem. People’s Rep.",PRK,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,200501,194735,197913,197507,196342,193664,192562,183295,177115,171921,168672,163085,168996,171299,173912,176113,181727,178803,179555,179950
"Korea, Dem. People’s Rep.",PRK,"Age population, age 02, female, interpolated",SP.POP.AG02.FE.IN,195462,190413,185475,190835,188613,185788,185564,184675,174167,170405,167320,161276,156241,162920,162769,163225,167490,171812,167734,169454
"Korea, Dem. People’s Rep.",PRK,"Age population, age 02, male, interpolated",SP.POP.AG02.MA.IN,205437,200564,195705,199948,197362,194185,193090,191400,181731,177793,174619,168893,164193,170445,170452,171053,175512,180015,175949,177757
"Korea, Dem. People’s Rep.",PRK,"Age population, age 03, female, interpolated",SP.POP.AG03.FE.IN,199059,195043,190508,186542,189280,186180,185719,185054,183380,175513,172644,166917,161441,157464,161301,160438,163384,166992,170183,167602
"Korea, Dem. People’s Rep.",PRK,"Age population, age 03, male, interpolated",SP.POP.AG03.MA.IN,208696,204898,200548,196607,198591,195230,194031,192583,190278,182883,179765,174217,168987,165232,168768,168082,171201,174986,178332,175791
"Korea, Dem. People’s Rep.",PRK,"Age population, age 04, female, interpolated",SP.POP.AG04.FE.IN,201162,198322,194475,190497,187597,187193,186389,185743,184599,182053,177058,171901,166383,161536,158704,159446,160969,163618,166527,168521
"Korea, Dem. People’s Rep.",PRK,"Age population, age 04, male, interpolated",SP.POP.AG04.MA.IN,210476,207870,204276,200462,197502,196676,195298,193944,192117,189127,184177,179060,173684,169011,166285,166942,168612,171423,174490,176613
"Korea, Dem. People’s Rep.",PRK,"Age population, age 05, female, interpolated",SP.POP.AG05.FE.IN,201968,200380,197435,193800,190476,188676,187472,186689,185820,184111,180663,176259,171023,165778,161651,159989,160059,161575,163884,166029
"Korea, Dem. People’s Rep.",PRK,"Age population, age 05, male, interpolated",SP.POP.AG05.MA.IN,210979,209616,206961,203584,200368,198400,196808,195434,193898,191622,187925,183426,178220,173078,169050,167376,167558,169214,171675,173960
"Korea, Dem. People’s Rep.",PRK,"Age population, age 06, female, interpolated",SP.POP.AG06.FE.IN,201675,201413,199445,196437,193114,190479,188822,187845,187045,185866,183559,180090,175320,170073,165193,161812,160396,160746,162212,164119
"Korea, Dem. People’s Rep.",PRK,"Age population, age 06, male, interpolated",SP.POP.AG06.MA.IN,210401,210336,208672,205980,202884,200279,198438,197008,195612,193824,191075,187382,182535,177307,172489,169127,167785,168247,169846,171892
"Korea, Dem. People’s Rep.",PRK,"Age population, age 07, female, interpolated",SP.POP.AG07.FE.IN,200480,201621,200706,198400,195430,192453,190289,189062,188273,187368,185847,183496,179374,174307,169143,164656,161724,160877,161465,162818
"Korea, Dem. People’s Rep.",PRK,"Age population, age 07, male, interpolated",SP.POP.AG07.MA.IN,208944,210229,209609,207655,204991,202190,200064,198544,197251,195761,193696,190997,186698,181570,176410,171939,169034,168266,168965,170445
"Korea, Dem. People’s Rep.",PRK,"Age population, age 08, female, interpolated",SP.POP.AG08.FE.IN,198580,200780,201415,199887,197344,194449,192018,190193,189358,188668,187626,186144,183288,178582,173315,168262,164209,161711,161389,162153
"Korea, Dem. People’s Rep.",PRK,"Age population, age 08, male, interpolated",SP.POP.AG08.MA.IN,206806,209107,209973,208810,206631,204008,201792,199919,198693,197464,195856,193947,190776,185936,180621,175553,171483,169014,168776,169650
"Korea, Dem. People’s Rep.",PRK,"Age population, age 09, female, interpolated",SP.POP.AG09.FE.IN,196173,198879,200930,201097,199057,196315,194007,191677,190153,189620,188998,187917,186295,183003,177813,172373,167805,163838,161730,161871
"Korea, Dem. People’s Rep.",PRK,"Age population, age 09, male, interpolated",SP.POP.AG09.MA.IN,204186,206974,209186,209644,208003,205612,203609,201464,199817,198812,197623,196104,194053,190475,185192,179714,175089,171100,169023,169252
"Korea, Dem. People’s Rep.",PRK,"Age population, age 10, female, interpolated",SP.POP.AG10.FE.IN,193060,196256,199028,200968,200768,198254,196009,193661,191393,190079,189817,189062,188060,186366,182739,177094,172113,167425,163499,161717
"Korea, Dem. People’s Rep.",PRK,"Age population, age 10, male, interpolated",SP.POP.AG10.MA.IN,200867,204160,207059,209193,209308,207201,205320,203281,201179,199684,198876,197667,196205,194078,190192,184490,179453,174700,170747,168999
"Korea, Rep.",KOR,Age dependency ratio (% of working-age population),SP.POP.DPND,38.5057635857634,38.1659362739621,38.1734444968005,38.3572212542406,38.4387580805216,38.2944898365039,38.0314819763682,37.6881566885,37.2786307685458,36.8918760446411,36.6025355130918,36.457632872884,36.3267655684943,36.2316084308117,36.2144528674211,36.3160750207073,36.679001839695,37.1323499276971,37.725640199147,38.5168579778302
"Korea, Rep.",KOR,"Age dependency ratio, old",SP.POP.DPND.OL,9.95329566508744,10.3784628027065,10.843948198576,11.330662466867,11.8076258138825,12.2573169385211,12.7297839297991,13.1774830053529,13.62041318945,14.0898158966348,14.6073386165321,15.1486176681739,15.7166292690295,16.2977936451896,16.8943615421662,17.5293756570313,18.2301637024082,18.9959124279124,19.8580481991671,20.8608848330503
"Korea, Rep.",KOR,"Age dependency ratio, young",SP.POP.DPND.YG,28.5524679206759,27.7874734712555,27.3294962982245,27.0265587873737,26.6311322666391,26.0371728979829,25.3016980465691,24.5106736831471,23.6582175790958,22.8020601480063,21.9951968965597,21.3090152047101,20.6101362994648,19.933814785622,19.320091325255,18.786699363676,18.4488381372868,18.1364374997847,17.8675919999799,17.65597314478
"Korea, Rep.",KOR,"Age population, age 00, female, interpolated",SP.POP.AG00.FE.IN,248895,228070,215204,209219,207659,208473,212195,218765,226594,233605,238220,239374,237976,233774,226713,217020,204482,189272,173778,161213
"Korea, Rep.",KOR,"Age population, age 00, male, interpolated",SP.POP.AG00.MA.IN,266375,246120,236064,233860,235223,236811,238535,240983,243635,245969,247512,247442,246349,243399,237657,228706,216226,200556,184289,170974
"Korea, Rep.",KOR,"Age population, age 01, female, interpolated",SP.POP.AG01.FE.IN,285642,255979,255894,242929,232380,224695,210788,219561,220636,222597,224397,234365,226237,226121,223992,219267,216678,201618,190398,180261
"Korea, Rep.",KOR,"Age population, age 01, male, interpolated",SP.POP.AG01.MA.IN,310563,274838,279650,267365,257256,249116,237681,239770,237945,237293,237242,244408,237692,237697,235769,231049,228358,212801,201089,190489
